Marca,Coleção,Segmento,Ano/série/Módulo,Volume,Componente,Código,Nome,Categoria,Ativo no bigodão?,Avaliações,Coluna1,Link,Tipologia,Escala de qualidade,Nota,SAMR,Sugestões de melhorias ou observações sobre a exclusão,Reutilizado?,Onde?,Reaproveitado em algum material em 2025/2026?,
SAE,2024,AF,7,L1,GEO,EF22_7_GEO_L1_U2_01_OD1,Pirâmides etárias,-,SIM,"4,269",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_GEO_L1_U2_01_OD1,Quiz,,,,,,,,
SAE,2024,AF,6,L2,GEO,EF22_6_GEO_L2_U4_02_OD2,O trajeto de um rio,-,NÃO,"4,233",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_6_GEO_L2_U4_02_OD2,-,Básico,4,Ampliação,Verificar problemas de usabilidade relatados pelos alunos no Bigodão,,,,
SAE,2024,AF,8,L3,MAT,EF21_8_MAT_L3_U8_02_OD1,Método da substituição para resolver um sistema de equações do 1.º grau,-,NÃO,"4,5",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_8_MAT_L3_U8_02_OD1,-,,,,,,,,
SAE,2024,AF,7,L1,POR,EF22_7_POR_L1_U2_02_OD2,Substantivos abstratos,-,SIM,"3,895",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_POR_L1_U2_02_OD2,Quiz,,,,,,,,
SAE,2024,AF,8,L3,ESP,EF21_8_ESP_L3_U5_01_OD1,¡Muac!,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_8_ESP_L3_U5_01_OD1,-,,,,,,,,
SAE,2024,AI,4,L4,ING,EF22_4_ING_L4_U4_01_OD2,Head parts,-,SIM,"3,333",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_4_ING_L4_U4_01_OD2,-,,,,,,,,
SAE,2024,AF,7,L2,ESP,EF22_7_ESP_L2_U2_01_OD1,Pretérito perfecto simple,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_ESP_L2_U2_01_OD1,-,,,,,,,,
SAE,2024,AI,1,L4,ESP,EF22_1_ESP_L4_U1_01_OD1,¡Vamos a practicar más los saludos!,-,SIM,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_ESP_L4_U1_01_OD1,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso,,,,
SAE,2024,AF,9,L4,MAT,EF22_9_MAT_L4_U9_02_OD2,Um pouco mais sobre Herão (ou Heron),-,SIM,"4,071",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_MAT_L4_U9_02_OD2,-,,,,,,,,
SAE,2024,AF,7,L1,POR,EF22_7_POR_L1_U2_01_OD2,SUBSTANTIVAÇÃO,-,SIM,"4,103",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_POR_L1_U2_01_OD2,Informativo,,,,,,,,
SAE,2024,AF,6,L2,HIS,EF21_6_HIS_L2_U3_05_OD1,"ALEXANDRE, O GRANDE",-,NÃO,"3,333",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_6_HIS_L2_U3_05_OD1,-,Adequado,7,Ampliação,-,,,,
SAE,2024,AF,9,L2,ESP,EF22_9_ESP_L2_U4_01_OD1,El imperativo,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_ESP_L2_U4_01_OD1,-,,,,,,,,
SAE,2024,AF,7,L1,HIS,EF22_7_HIS_L1_U2_01_OD2,Ciência e Renascimento,-,SIM,"4,25",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_HIS_L1_U2_01_OD2,Jogo da memória,,,,,,,,
SAE,2024,AI,5,L4,ESP,EF22_5_ESP_L4_U1_02_OD1,Profesiones,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_5_ESP_L4_U1_02_OD1,-,,,,,,,,
SAE,2024,AI,2,L1,ART,EF22_2_ART_L1_U1_01_OD2,Grafite X Pichação,-,NÃO,"4,154",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_2_ART_L1_U1_01_OD2,Informativo,Reprovado,N/A,N/A,Não há vantagem sobre o impresso,,,ART 22 CAP. 1,
SAE,2024,AF,9,L4,ING,EF22_9_ING_L4_U8_01_OD1,ADJECTIVES + PREPOSITIONS,-,SIM,"4,286",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_ING_L4_U8_01_OD1,-,,,,,,,,
SAE,2024,AI,5,L3,MAT,EF21_5_MAT_L3_U6_04_OD1,Operações com frações,-,SIM,"3,861",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_5_MAT_L3_U6_04_OD1,-,,,,,,,,
SAE,2024,AI,1,L2,HIS,EF22_1_HIS_L2_U2_01_OD2,Atividades domésticas,-,NÃO,"4,129",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_HIS_L2_U2_01_OD2,-,Adequado,6,Ampliação,"Atualizar o recurso utilizando apenas ilustrações e mais atividades domésticas. Seria mais interessante que o aluno pudesse arrastar as figurinhas dos personagens da família em cima das atividades que aquela pessoa realiza, uma a uma. Incluir também o personagem ""EU"" para que ele possa arrastar nas atividades que já realiza. ",,,HIS 12 CAP. 5,
SAE,2024,AI,5,L1,MAT,EF22_5_MAT_L1_U3_02_OD4,Vistas,-,SIM,"3,862",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_5_MAT_L1_U3_02_OD4,Quiz,,,,,,,,
SAE,2024,AI,2,L4,ART,EF22_2_ART_L4_U4_01_OD2,Pintando flores com tinta aquarela,-,SIM,"4,533",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_2_ART_L4_U4_01_OD2,-,Básico,5,Substituição,-,,,ART 11 CAP. 3,
SAE,2024,AI,4,L3,MAT,EF21_4_MAT_L3_U7_01_OD1,Escrevendo e lendo as frações,-,SIM,"4,214",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_4_MAT_L3_U7_01_OD1,-,,,,,,,,
SAE,-,-,-,-,-,EF23_8_ING_L1_U2_01_OD1,CURIOUS FACTS ABOUT SCOTLAND,-,SIM,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF23_8_ING_L1_U2_01_OD1,-,-,-,-,-,-,-,,
SAE,2024,AI,2,L3,POR,EF21_2_POR_L3_U5_01_OD1,Acento agudo,-,SIM,"4,047",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_2_POR_L3_U5_01_OD1,-,Reprovado,N/A,N/A,Pouca relevância pedagógica,,,,
SAE,2024,AI,1,L2,ING,EF22_1_ING_L2_U7_03_OD2,Colors,-,NÃO,"3,85",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_ING_L2_U7_03_OD2,-,Básico,5,Ampliação,Incluir locução com os nomes das cores.,,,,
SAE,2024,AI,4,L1,ESP,EF22_4_ESP_L1_U3_01_OD1,Alimentos,-,NÃO,4,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_4_ESP_L1_U3_01_OD1,-,,,,,,,,
SAE,2024,AF,7,L2,POR,EF22_7_POR_L2_U4_02_OD1,Textos instrucionais,-,SIM,5,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_POR_L2_U4_02_OD1,-,,,,,,,,
SAE,2024,AI,3,L1,POR,EF22_3_POR_L1_U1_02_OD2,Pontuação,EDUCATIONAL_GAME,SIM,"3,693",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_3_POR_L1_U1_02_OD2,EDUCATIONAL_GAME,Reprovado,N/A,N/A,"Recurso confuso, usabilidade inadequada.",,,,
SAE,2024,AF,6,L3,POR,EF21_6_POR_L3_U6_01_OD2 _OD2,DISCURSO DIRETO E INDIRETO,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_6_POR_L3_U6_01_OD2 _OD2,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso.,,,,
SAE,2024,AF,7,L1,CIE,EF22_7_CIE_L1_U1_03_OD1,Classificação das Alavancas,-,SIM,"2,455",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_CIE_L1_U1_03_OD1,-,,,,,,,,
SAE,2024,AI,3,L2,HIS,EF22_3_HIS_L2_U2_02_OD1,Como se chamam os espaços?,-,SIM,"3,467",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_3_HIS_L2_U2_02_OD1,-,Básico,5,Ampliação,-,,,32 HIS 26,
SAE,2024,AI,3,L2,ING,EF22_3_ING_L2_U7_03_OD1,I TRAVEL BY,-,NÃO,"3,833",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_3_ING_L2_U7_03_OD1,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso,,,,
SAE,2024,AI,3,L3,ING,EF21_3_ING_L3_U6_01_OD2,What are you wearing?,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_3_ING_L3_U6_01_OD2,-,Básico,4,Ampliação,Incluir locução das frases em inglês,,,,
SAE,2024,AF,6,L4,ESP,EF22_6_ESP_L4_U3_01_OD1,Miembros de la familia,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_6_ESP_L4_U3_01_OD1,-,Reprovado,N/A,N/A,Atividade confusa e pouco atrativa,,,,
SAE,-,-,-,-,-,SAE25_AI11_EDF_C05_OA1,RELACIONANDO AS BRINCADEIRAS DE RODA CANTADAS,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/SAE25_AI11_EDF_C05_OA1,-,-,-,-,-,-,-,,
SAE,2024,AI,2,L1,ING,EF22_2_ING_L1_U1_01_OD2,PARTS OF THE DAY,-,NÃO,"4,179",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_2_ING_L1_U1_01_OD2,-,Básico,4,Ampliação,"Substituir as imagens para que sejam menos ambíguas, especialmente as de ""evening"" e ""night"".",,,,
SAE,2024,AI,1,L3,ING,EF21_1_ING_L3_U4_02_OD1,FRUITS,-,SIM,5,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_1_ING_L3_U4_02_OD1,-,Adequado,8,Ampliação,"Incluir locução dos nomes das frutas, feedback final em inglês.",,,,
SAE,2024,AI,3,L4,GEO,EF22_3_GEO_L4_U4_01_OD2,Relembrando os usos da água,-,NÃO,"4,297",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_3_GEO_L4_U4_01_OD2,-,Básico,4,Substituição,-,,,,
SAE,2024,AI,4,L1,HIS,EF22_4_HIS_L1_U1_03_OD2,Arqueologia no Brasil,-,SIM,"4,467",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_4_HIS_L1_U1_03_OD2,Vídeo,,,,,,,,
SAE,2024,AI,5,L2,ING,EF22_5_ING_L2_U6_02_OD1,COUNTRIES,-,NÃO,"3,367",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_5_ING_L2_U6_02_OD1,-,,,,,,,,
SAE,2024,AI,2,L3,ING,EF21_2_ING_L3_U6_01_OD2,Asking for directions,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_2_ING_L3_U6_01_OD2,-,Básico,5,Ampliação,-,,,,
SAE,2024,AI,2,L1,ING,EF22_2_ING_L1_U1_01_OD1,GREETINGS,-,NÃO,"4,084",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_2_ING_L1_U1_01_OD1,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso,,,,
SAE,2024,AF,6,L3,ART,EF21_6_ART_L3_U3_03_OD2,Mosaico,-,SIM,"4,214",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_6_ART_L3_U3_03_OD2,-,Básico,4,Substituição,-,,,,
SAE,2024,AI,1,L2,ING,EF22_1_ING_L2_U4_02_OD1,FRUITS,-,NÃO,"4,76",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_ING_L2_U4_02_OD1,-,Adequado,8,Ampliação,"Incluir locução dos nomes das frutas, feedback final em inglês.",,,,
SAE,2024,AF,6,L4,MAT,EF22_6_MAT_L4_U11_01_OD1,Mais medidas agrárias,-,SIM,"3,259",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_6_MAT_L4_U11_01_OD1,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso.,,,,
SAE,2024,AF,8,L2,ING,EF22_8_ING_L2_U3_02_OD1,SIMPLE PAST IRREGULAR VERBS,-,SIM,"3,727",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_8_ING_L2_U3_02_OD1,-,,,,,,,,
SAE,2024,AF,6,L3,HIS,EF21_6_HIS_L3_U4_02_OD1,Spartacus,-,SIM,"4,03",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_6_HIS_L3_U4_02_OD1,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso,,,,
SAE,2024,AF,9,L3,ESP,EF21_9_ESP_L3_U5_02_OD1,Futuro,-,SIM,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_9_ESP_L3_U5_02_OD1,-,,,,,,,,
SAE,2024,AF,9,L4,BIO,EF22_9_BIO_L4_U4_01_OD2,O ciclo do nitrogênio,-,SIM,"4,333",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_BIO_L4_U4_01_OD2,-,,,,,,,,
SAE,2024,AF,7,L1,ESP,EF22_7_ESP_L1_U4_01_OD1,Los viajes,-,NÃO,5,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_ESP_L1_U4_01_OD1,-,,,,,,,,
SAE,2024,AF,6,L3,MAT,EF21_6_MAT_L3_U7_03_OD1,Resolvendo problemas com frações,-,SIM,"4,158",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_6_MAT_L3_U7_03_OD1,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso,,,,
SAE,2024,AI,5,L3,POR,EF21_5_POR_L3_U6_02_OD1,Características da resenha crítica,-,SIM,"4,08",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_5_POR_L3_U6_02_OD1,-,,,,,,,,
SAE,2024,AF,6,L2,CIE,EF22_6_CIE_L2_U2_01_OD1,Conhecendo as células,-,NÃO,"2,907",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_6_CIE_L2_U2_01_OD1,-,Reprovado,N/A,N/A,Recurso não funciona,,,,
SAE,2024,AF,6,L2,ESP,EF22_6_ESP_L2_U4_02_OD1,Objetos de la habitación,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_6_ESP_L2_U4_02_OD1,-,Adequado,8,Modificação,"Retirar os formatos dos móveis que estão sobre a imagem para que o aluno, de fato, precise fazer a leitura das orientações para colocar os objetos em seus devidos lugares.",,,,
SAE,2024,AI,2,L1,MAT,EF22_2_MAT_L1_U1_01_OD1,COMPONDO OS NÚMEROS,-,NÃO,"4,204",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_2_MAT_L1_U1_01_OD1,Quebra Cabeça,Adequado,8,Ampliação,"Verificar problemas de usabilidade apontados pelos alunos no Bigodão. Aumentar complexidade, números até 999.",,,MAT 21 CAP 3,
SAE,-,-,-,-,-,EXT24_3_FIS_L1_A_05_OD2,Lançamento vertical,-,SIM,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EXT24_3_FIS_L1_A_05_OD2,-,-,-,-,-,-,-,,
SAE,2024,AF,9,L4,POR,EF22_9_POR_L4_U9_03_OD1,Revisão: ficção científica,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_POR_L4_U9_03_OD1,-,,,,,,,,
SAE,2024,AI,4,L2,ING,EF22_4_ING_L2_U2_01_OD2,THERE TO BE,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_4_ING_L2_U2_01_OD2,-,,,,,,,,
SAE,2024,AF,6,L1,POR,EF22_6_POR_L1_U2_02_OD1,Infográfico,-,NÃO,"4,087",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_6_POR_L1_U2_02_OD1,Informativo,Reprovado,N/A,N/A,Não há vantagem sobre o impresso.,,,,
SAE,2024,AF,6,L3,MAT,EF21_6_MAT_L3_U9_02_OD1,Qual é a planificação?,-,SIM,"4,438",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_6_MAT_L3_U9_02_OD1,-,Bom,10,Modificação,-,,,,
SAE,2024,AF,9,L4,CIE,EF22_9_CIE_L4_U4_02_OD1,A dimensão dos corpos celestes,-,SIM,"4,625",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_CIE_L4_U4_02_OD1,-,,,,,,,,
SAE,2024,AF,9,L3,FIS,EF21_9_FIS_L3_U5_01_OD2,Processos de propagação de calor,-,SIM,1,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_9_FIS_L3_U5_01_OD2,-,,,,,,,,
SAE,2024,AI,2,L1,FIL,EF22_2_FIL_L1_U1_01_OD1,Pensar sobre os pensamentos!,-,NÃO,"3,286",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_2_FIL_L1_U1_01_OD1,Vídeo,Reprovado,N/A,N/A,Pouca intencionalidade pedagógica,,,FIL 11 CAP. 2,
SAE,2024,AI,4,L4,ING,EF22_4_ING_L4_U4_02_OD2,Let’s exercise,-,SIM,"4,5",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_4_ING_L4_U4_02_OD2,-,,,,,,,,
SAE,2024,AI,1,L4,ING,EF22_1_ING_L4_U1_01_OD2,PRESENTING MY FAMILY,-,SIM,5,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_ING_L4_U1_01_OD2,-,Básico,5,Substituição,Incluir outras configurações familiares. Incluir personagens diversos.,,,,
SAE,2024,AI,1,L1,POR,EF22_1_POR_L1_U1_02_OD1,Brincando com as vogais,-,NÃO,"4,2",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_POR_L1_U1_02_OD1,Fruit ninja,Adequado,7,Ampliação,"Retirar o coqueiro, deixar apenas a AREIA, para a letra A.",,,POR 11,
SAE,2024,AI,3,L2,FIS,EF22_3_FIS_L2_C_05_OD1,Associação de Resistores,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_3_FIS_L2_C_05_OD1,-,Reprovado,N/A,N/A,Recurso não funciona.,,,,
SAE,-,-,-,-,-,EF23_2_ESP_L4_U3_01_OD1,Los colores,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF23_2_ESP_L4_U3_01_OD1,-,-,-,-,-,-,-,,
SAE,2024,AI,4,L3,ING,EF21_4_ING_L3_U4_01_OD2,Head parts,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_4_ING_L3_U4_01_OD2,-,,,,,,,,
SAE,-,-,-,-,-,EI23_3A_L1_U1_01_OD1,Desenhos nas nuvens,-,SIM,"4,414",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EI23_3A_L1_U1_01_OD1,-,-,-,-,-,-,-,,
SAE,2024,AI,1,L4,MAT,EF22_1_MAT_L4_U9_02_OD1,Quanto eu tenho?,-,SIM,"4,462",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_1_MAT_L4_U9_02_OD1,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso.,,,,
SAE,-,-,-,-,-,EI21_5A_L2_U3_01_OD1,Comparando tamanhos,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EI21_5A_L2_U3_01_OD1,-,-,-,-,-,-,-,,
SAE,2024,AF,7,L2,CIE,EF22_7_CIE_L2_U2_03_OD1,Doenças? Tô fora!,-,SIM,"3,214",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_CIE_L2_U2_03_OD1,-,,,,,,,,
SAE,-,-,-,-,-,EXT22_3_GEO_L2_A_09_OD1,Compreender a dinâmica das massas de ar atuantes no território brasileiro.,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EXT22_3_GEO_L2_A_09_OD1,-,-,-,-,-,-,-,,
SAE,2024,AF,7,L1,HIS,EF22_7_HIS_L1_U2_01_OD1,RENASCIMENTO,-,SIM,"2,923",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_HIS_L1_U2_01_OD1,Informativo,,,,,,,,
SAE,2024,AF,6,L3,ART,EF21_6_ART_L3_U3_01_OD1,Concerto e Ópera,-,SIM,"3,5",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_6_ART_L3_U3_01_OD1,-,Reprovado,N/A,N/A,Pouca intencionalidade pedagógica,,,,
SAE,2024,AF,6,L3,ING,EF21_6_ING_L3_U5_02_OD1,Patterns and material,-,NÃO,1,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_6_ING_L3_U5_02_OD1,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso,,,,
SAE,2024,AF,7,L1,GEO,EF22_7_GEO_L1_U1_01_OD1,Extremos do Brasil: os pontos mais altos do país,-,SIM,"3,789",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_7_GEO_L1_U1_01_OD1,Informativo,,,,,,,,
SAE,2024,AF,9,L2,ESP,EF22_9_ESP_L2_U6_02_OD1,La música en hispanoamérica,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_ESP_L2_U6_02_OD1,-,,,,,,,,
SAE,2024,AI,5,L4,ART,EF22_5_ART_L4_U4_03_OD1,Ilusão causada pela luz,-,SIM,"4,083",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_5_ART_L4_U4_03_OD1,-,,,,,,,,
SAE,2024,AI,4,L4,ESP,EF22_4_ESP_L4_U4_02_OD1,Fiestas y disfraces,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_4_ESP_L4_U4_02_OD1,-,,,,,,,,
SAE,2024,AI,1,L3,ART,EF21_1_ART_L3_U3_01_OD2,O PALHAÇO,-,SIM,4,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_1_ART_L3_U3_01_OD2,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso,,,,
SAE,2024,AI,4,L3,ING,EF21_4_ING_L3_U2_02_OD1,FURNITURE AND APPLIANCES,-,NÃO,5,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_4_ING_L3_U2_02_OD1,-,,,,,,,,
SAE,2024,AI,3,L2,ING,EF22_3_ING_L2_U2_02_OD1,How many?,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_3_ING_L2_U2_02_OD1,-,Reprovado,N/A,N/A,Não há vantagem sobre o impresso.,,,,
SAE,-,-,-,-,-,EXT22_3_MAT_L2_A_07_OD1,Transformações geométricas,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EXT22_3_MAT_L2_A_07_OD1,-,-,-,-,-,-,-,,
SAE,2024,AF,9,L2,MAT,EF23_9_MAT_L2_U6_02_OD1,Relações métricas em polígonos regulares,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF23_9_MAT_L2_U6_02_OD1,-,,,,,,,,
SAE,-,-,-,-,-,EXT24_3_LIT_L4_C_20_OD1,Poema concreto,-,SIM,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EXT24_3_LIT_L4_C_20_OD1,-,-,-,-,-,-,-,,
SAE,2024,AI,5,L3,ART,EF21_5_ART_L3_U3_04_OD2,O LAGO DOS CISNES,-,SIM,4,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_5_ART_L3_U3_04_OD2,-,,,,,,,,
SAE,-,-,-,-,-,EI22_5A_L4_U5_01_OD1,No tempo das cavernas,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EI22_5A_L4_U5_01_OD1,-,-,-,-,-,-,-,,
SAE,2024,AF,8,L2,POR,EF22_8_POR_L2_U4_02_OD2,Verbos (fenômenos da natureza),-,NÃO,"4,333",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_8_POR_L2_U4_02_OD2,-,,,,,,,,
SAE,2024,AF,9,L1,ART,EF22_9_ART_L1_U1_01_OD2,Zuu: coreografia e esporte imitando animais,-,SIM,"3,385",https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF22_9_ART_L1_U1_01_OD2,Vídeo,,,,,,,,
SAE,2024,AF,9,L3,FIS,EF21_9_FIS_L3_U6_02_OD2,Circuito elétrico simples,-,SIM,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_9_FIS_L3_U6_02_OD2,-,,,,,,,,
SAE,2024,AI,5,L3,ING,EF21_5_ING_L3_U2_02_OD2,DATES AND ORDINAL NUMBERS,-,NÃO,,https://livrodigital.sae.digital/objeto-digital/,https://livrodigital.sae.digital/objeto-digital/EF21_5_ING_L3_U2_02_OD2,-,,,,,,,,
